	File.Name	Valence	Arousal	Dominance	StdDev.Valenence	StdDev.Arousal	StdDev.Dominance	Tokens	Alphabetic.Token	Non.Stopword.Tokens	Recognized.Tokens	NumberCount	DTAClass	DTASubClass	year	pubPlaces	publisher	scaled.valence	scaled.arousal	scaled.dominance
545	kraus_professorenroman_1884	0.42106	-0.13478	0.25297	0.76819	0.64328	0.75154	23739	19691	19691	13318	44	Fachtext	Literaturwissenschaft	1884	Heilbronn	Johann Andreas Rüdiger	0.117595392011851	0.382698543909185	0.431295197523038
546	kretzer_timpe_1888	0.3924	-0.13367	0.28704	0.75216	0.63484	0.74832	92194	78248	78248	56901	20	Belletristik	Roman	1888	Berlin	Nicolovius	-0.15964920286798	0.390941838042022	0.816866373115108
547	krueger_geistliche_1743	0.31603	0.02639	0.24184	0.78579	0.63741	0.68372	30761	25300	25300	19099	36	Belletristik	Drama	1743	Frankfurt (Main);Leipzig	s. e.	-0.898419953425296	1.57960999921492	0.305336665549463
548	krueger_weltweisheit_1746	0.3064	-0.05534	0.13058	0.75231	0.62949	0.65798	57134	49685	49685	38456	153	Fachtext	Geographie	1746	Halle	Veit	-0.991576458962377	0.972651053740342	-0.953795973029159
549	kuernberger_amerikamuede_1855	0.36722	-0.13769	0.20884	0.77729	0.65886	0.75205	199219	170042	170042	117137	85	Belletristik	Roman	1855	Frankfurt (Main)	Groschuff	-0.403229764594223	0.361087745777153	-0.0681252890891724
550	kurz_sonnenwirth_1855	0.32543	-0.06098	0.23344	0.78972	0.66754	0.75413	210158	180559	180559	138161	60	Belletristik	Roman	1855	Frankfurt (Main)	Gründer	-0.807488369619629	0.930766207876196	0.210273622550537
551	laband_staatsrecht01_1876	0.44899	-0.29696	0.23583	0.72686	0.51378	0.66814	219502	184150	184150	110140	5863	Fachtext	Recht	1876	Tübingen	Knapp	0.387778278787624	-0.82171356641832	0.237321321689517
552	laband_staatsrecht02_1878	0.43261	-0.29496	0.23363	0.724	0.51116	0.66584	178927	150928	150928	89841	4620	Fachtext	Recht	1878	Tübingen	Weidmann	0.229325157219877	-0.806860784196992	0.212423858046942
553	laband_staatsrecht0301_1880	0.44045	-0.3248	0.21438	0.73918	0.51088	0.68399	139989	116266	116266	67197	4471	Fachtext	Recht	1880	Tübingen	Himburg	0.305165967542902	-1.02846429493921	-0.0054289488255956
554	laband_staatsrecht0302_1882	0.45392	-0.32321	0.23904	0.71794	0.50022	0.65888	137508	116298	116298	68200	3796	Fachtext	Recht	1882	Freiburg (Breisgau);Tübingen	Haude	0.435468992421873	-1.01665633307325	0.273648984549821
555	lachmann_nibelungen_1816	0.42513	-0.33935	0.2456	0.78478	0.6924	0.69754	28365	23132	23132	15943	698	Fachtext	Philologie	1816	Berlin	Vieweg	0.156966833085155	-1.13651828559937	0.34788869432041
556	lambert_architectonic01_1771	0.34389	-0.19668	0.23986	0.74878	0.55094	0.59266	108948	88944	88944	67475	1105	Fachtext	Philosophie	1771	Riga	Regensberg	-0.628914216741692	-0.0769950658409231	0.282928948271144
557	lambert_architectonic02_1771	0.35399	-0.21701	0.24508	0.74276	0.54479	0.59303	154542	126928	126928	97234	1476	Fachtext	Philosophie	1771	Riga	Duncker & Humblot	-0.531211132014326	-0.227973597120724	0.342003839277619
558	lambert_einrichtung_1761	0.3783	-0.13033	0.22014	0.76126	0.5637	0.5804	83529	72177	72177	56738	183	Fachtext	Philosophie	1761	Augsburg	Realschulbuchhandlung	-0.29604657857648	0.41574598435164	0.059757137802239
559	lambert_organon01_1764	0.33266	-0.18258	0.25727	0.73609	0.55084	0.59758	166793	138205	138205	105629	1351	Fachtext	Philosophie	1764	Leipzig	Orell	-0.737548438671228	0.0277170488194409	0.479958421915345
560	lambert_organon02_1764	0.39456	-0.19507	0.24584	0.76427	0.54982	0.58521	131484	109601	109601	82009	594	Fachtext	Philologie	1764	Leipzig	Brockhaus	-0.138754285738167	-0.0650385761527538	0.350604781263237
561	lange_licht01_1729	0.37393	-0.03594	0.12656	0.79987	0.64067	0.65876	812615	664159	664159	489549	14227	Gebrauchsliteratur	Erbauungsliteratur	1729	Halle	Baumann	-0.33832009147337	1.11672304128723	-0.999290429321502
562	lange_licht02_1729	0.38838	-0.04532	0.12482	0.80069	0.64519	0.66038	783244	638387	638387	462279	17059	Gebrauchsliteratur	Erbauungsliteratur	1729	Halle	Vieweg	-0.19853696530402	1.0470634926692	-1.01898205965699
563	lange_schachspiel_1856	0.19518	-0.22068	0.01429	0.77449	0.64931	0.69855	96035	69440	69440	46958	7565	Fachtext	Sonstiges	1856	Halle (Saale)	Weidmann	-2.06747121969283	-0.255228452496862	-2.26985326711785
564	laroche_geschichte01_1771	0.46623	-0.05234	0.26767	0.84845	0.61502	0.64288	65549	56344	56344	42332	1	Belletristik	Roman	1771	Leipzig	Dyck	0.554550672916315	0.994930227072334	0.597655522771158
565	laroche_geschichte02_1771	0.47121	-0.03429	0.26644	0.87934	0.63445	0.68992	51193	43699	43699	32551	6	Belletristik	Roman	1771	Leipzig	Weidmann	0.602725065187828	1.12897658661982	0.583735577189172
566	lasswitz_planeten01_1897	0.39431	-0.15954	0.30889	0.69366	0.60423	0.71726	105743	88738	88738	64809	127	Belletristik	Roman	1897	Weimar	Hoffmann und Campe	-0.141172678924488	0.198821100009142	1.0641434552016
567	lasswitz_planeten02_1897	0.37323	-0.13491	0.28183	0.70519	0.63148	0.7351	138846	116150	116150	85054	133	Belletristik	Roman	1897	Weimar	Fues	-0.345091592395068	0.381733113064799	0.757904652397918
568	lasswitz_seife_1890	0.40395	-0.12362	0.29525	0.70403	0.63348	0.73684	64458	53828	53828	39222	74	Belletristik	Prosa	1890	Hamburg	Rücker	-0.0479194376599535	0.465577068704197	0.909779180617629
569	laube_bernsteinhexe_1846	0.33703	-0.06688	0.19142	0.83829	0.71555	0.78476	44071	35295	35295	24862	6	Belletristik	Drama	1846	Leipzig	Heinsius	-0.695274925774338	0.886950500323278	-0.265267933022658
570	laube_europa0101_1833	0.5533	-0.29756	0.36646	0.83378	0.74862	0.74424	35398	30117	30117	21988	43	Belletristik	Prosa	1833	Leipzig	Orell	1.39682865184817	-0.826169401084718	1.71566481061209
571	laube_europa0102_1833	0.52032	-0.25612	0.34357	0.85206	0.75472	0.74192	38957	33264	33264	24531	39	Belletristik	Prosa	1833	Leipzig	Cotta	1.07779422270871	-0.518419753458798	1.45661801844002
572	laube_europa0201_1837	0.50611	-0.35479	0.28835	0.83441	0.75831	0.7474	45412	38441	38441	27501	90	Belletristik	Novelle	1837	Mannheim	Paetel	0.940332753998228	-1.25118176434802	0.831691681011369
573	laube_europa03_1837	0.50636	-0.28369	0.33237	0.82085	0.75172	0.74792	53670	45479	45479	33392	22	Belletristik	Novelle	1837	Mannheim	Anhuth	0.94275114718455	-0.723165356379807	1.32986729444145
574	laukhard_leben01_1792	0.46039	-0.14825	0.33187	0.84267	0.72638	0.76553	91344	77415	77415	56397	97	Belletristik	(Auto)biographie	1792	Halle	Dümmler	0.498057008083858	0.28266505564854	1.32420877997723
575	laukhard_leben02_1792	0.45781	-0.13904	0.34517	0.8365	0.72802	0.76097	117490	99434	99434	73299	155	Belletristik	(Auto)biographie	1792	Halle	Le Blon	0.473099190401026	0.351062117777756	1.47472526472553
576	laukhard_leben03_1796	0.44814	-0.1606	0.29051	0.8751	0.7346	0.78605	117740	99653	99653	72756	292	Belletristik	(Auto)biographie	1796	Leipzig	Breitkopf und Härtel	0.379555741954133	0.190949125431838	0.856136463496807
577	laukhard_leben0401_1797	0.45689	-0.16895	0.28592	0.86542	0.7322	0.78645	113384	95847	95847	69568	371	Belletristik	(Auto)biographie	1797	Leipzig	Jacobäer	0.464199503475366	0.128938759657793	0.804191300715251
578	laukhard_leben0402_1797	0.44655	-0.1414	0.31876	0.85129	0.73176	0.77045	79730	67686	67686	50071	216	Belletristik	(Auto)biographie	1797	Leipzig	Becher	0.364174761289132	0.333535834756589	1.17584253072534
579	laukhard_leben05_1802	0.42549	-0.13934	0.32602	0.84917	0.72537	0.76771	70417	59967	59967	43839	163	Belletristik	(Auto)biographie	1802	Leipzig	Spurny	0.160449319273457	0.348834200444557	1.25800416074583
580	lavater_fragmente01_1775	0.37354	-0.07175	0.18251	0.83137	0.6216	0.63918	93112	75790	75790	53697	645	Fachtext	Philosophie	1775	Leipzig;Winterthur	Schrag	-0.342092784844031	0.850783975614344	-0.366102660775089
581	lavater_fragmente02_1776	0.40171	-0.1266	0.1796	0.81885	0.62057	0.62542	86121	67776	67776	46196	1305	Fachtext	Philosophie	1776	Leipzig;Winterthur	Schrag	-0.0695882406093887	0.443446423194418	-0.39903521495686
582	lavater_fragmente03_1777	0.40455	-0.11477	0.18016	0.81689	0.61115	0.61978	96635	76298	76298	51629	1038	Fachtext	Philosophie	1777	Leipzig;Winterthur	Schönwetter	-0.0421152940127829	0.531300630033574	-0.392697678756932
583	lavater_fragmente04_1778	0.37916	-0.11826	0.1915	0.8201	0.61755	0.63028	171572	138593	138593	91626	1659	Fachtext	Philosophie	1778	Leipzig;Winterthur	Voß	-0.287727306015536	0.505382525057356	-0.264362570708382
584	ledebur_eisenhuettenkunde_1884	0.38404	-0.36615	0.25433	0.68673	0.5136	0.66462	416580	355953	355953	217353	7808	Fachtext	Technik	1884	Leipzig	Zilliger	-0.240520271018552	-1.33554556736517	0.446686356865722
585	lehmann_versuch_1756	0.32539	-0.19308	0.16294	0.75458	0.62361	0.62317	64659	54525	54525	39800	601	N.A.	N.A.	1756	Berlin	N. N.	-0.80787531252944	-0.0502600578425323	-0.587576916904728
586	lehnert_seehaefen01_1891	0.50639	-0.40246	0.25202	0.72297	0.57505	0.71458	402290	330431	330431	191607	14547	Fachtext	Ökonomie	1891	Wien	Weidmann	0.943041354366908	-1.60519782859338	0.420544020041017
587	lehnert_seehaefen02_1892	0.48593	-0.38309	0.24159	0.71602	0.55311	0.70749	293820	245970	245970	144247	7422	Fachtext	Ökonomie	1892	Wien	Hallberger	0.745120055998403	-1.46134863277982	0.302507408317352
588	lenau_gedichte_1832	0.61518	-0.39523	0.16988	0.88708	0.78011	0.78225	27113	22450	22450	14616	113	Belletristik	Lyrik	1832	Stuttgart;Tübingen	Unger	1.99542933332632	-1.55150502086328	-0.50903673614133
589	lenz_anmerkungen_1774	0.37667	-0.03466	0.16916	0.8333	0.64137	0.65388	32038	26136	26136	18214	1	Fachtext	Sprachwissenschaft	1774	Leipzig	Breitkopf	-0.311814502151292	1.12622882190888	-0.51718499696981
590	lenz_soldaten_1776	0.29552	0.02176	0.14337	0.79365	0.63953	0.6704	19904	15645	15645	11573	1	Belletristik	Drama	1776	Leipzig	Matzdorff	-1.09682493043106	1.54522580837254	-0.809051173034367
591	leskien_declination_1876	0.34659	-0.25323	0.23434	0.65712	0.51378	0.66684	101926	83235	83235	50870	448	Fachtext	Sprachwissenschaft	1876	Leipzig	Neue Buchhandlung	-0.602795570329426	-0.496957483148978	0.220458948586136
592	lesser_boerse_1844	0.26422	-0.11942	0.08378	0.79764	0.63618	0.72286	14356	12246	12246	7986	146	Fachtext	Ökonomie	1844	Berlin	s. e.	-1.39960775735844	0.496767911368986	-1.48343292688031
593	lessing_dramaturgie01_1767	0.33818	-0.0547	0.17469	0.81914	0.62343	0.6217	92684	78150	78150	58255	97	N.A.	N.A.	1769	Bremen;Hamburg	Wittigau	-0.684150317117262	0.977403944051167	-0.454601826995517
594	lessing_dramaturgie02_1767	0.31669	-0.03948	0.17542	0.80328	0.61998	0.61833	88141	73389	73389	53480	88	Fachtext	Sprachwissenschaft	1769	Bremen;Hamburg	Reimer	-0.892035395413408	1.09043361675547	-0.446340395877754
595	lessing_emilia_1772	0.28487	0.04642	0.13897	0.7877	0.60825	0.6426	28335	21123	21123	16135	1	Belletristik	Drama	1772	Berlin	Mühlmann	-1.19984848016834	1.72836061316152	-0.858846100319518
596	lessing_fabeln_1759	0.36705	-0.06349	0.16319	0.82007	0.61823	0.62238	37857	31540	31540	22717	199	N.A.	N.A.	1759	Berlin	Duncker und Humblot	-0.404874271960922	0.912125966188429	-0.584747659672617
597	lessing_menschengeschlecht_1780	0.44174	-0.14209	0.30079	0.79845	0.66111	0.72803	7188	5946	5946	4590	103	Fachtext	Philosophie	1780	Berlin	Wendler	0.317644876384318	0.328411624890231	0.972475520881206
598	lessing_minna_1767	0.31243	0.03566	0.1753	0.78046	0.607	0.62535	34690	26371	26371	19656	20	Belletristik	Drama	1767	Berlin	Realschulbuchhandlung	-0.933244815308317	1.64845264481078	-0.447698439349167
599	lessing_nathan_1779	0.25571	0.07411	0.11649	0.77863	0.62753	0.65856	40372	30363	30363	23294	1	Belletristik	Drama	1779	Berlin	Vandenhoeck	-1.48192986142081	1.93399738301581	-1.11325291063093
600	lettus_chronik01_1747	0.39181	-0.12158	0.11032	0.77798	0.63691	0.6652	175309	146364	146364	98535	2578	N.A.	N.A.	1747	Halle	Regner	-0.165356610787697	0.480726906569951	-1.18307897911942
601	lettus_chronik02_1753	0.44718	-0.21406	0.14653	0.83122	0.61221	0.60966	265190	223738	223738	131983	5851	N.A.	N.A.	1753	Halle (Saale)	Weidmann	0.370269112118661	-0.206065743344265	-0.773289361620486
602	leupold_theatrum_1724	0.31476	-0.15422	0.12809	0.75439	0.66089	0.63539	154312	127542	127542	90245	4177	Fachtext	Technik	1724	Leipzig	Hartknoch	-0.910705390811806	0.238329500717875	-0.981975375060983
603	lewald_jenny01_1843	0.39739	-0.06676	0.27915	0.81933	0.66045	0.76473	66337	55325	55325	41456	13	Belletristik	Roman	1843	Leipzig	Schwan	-0.111378074869014	0.887841667256558	0.727575014869689
604	lewald_jenny02_1843	0.40339	-0.06112	0.28923	0.82665	0.6686	0.7744	48421	40768	40768	30548	25	Belletristik	Roman	1843	Leipzig	Nicolai	-0.0533366383973119	0.929726513120703	0.841650666468399
605	liebig_agricultur_1840	0.30245	-0.18584	0.08503	0.78016	0.62356	0.70792	96316	82602	82602	54268	721	Fachtext	Chemie	1840	Braunschweig	Hermann	-1.02978707130625	0.00350701379867579	-1.46928664071976
606	liebig_physiologie_1842	0.3065	-0.17254	0.07047	0.78313	0.60922	0.70264	73920	62802	62802	40369	874	Fachtext	Chemie	1842	Braunschweig	Hemmerde	-0.990609101687849	0.102278015570508	-1.6340625819179
607	liebknecht_frage_1878	0.43428	-0.19671	0.25583	0.76339	0.63174	0.72887	24443	20449	20449	13131	109	Gebrauchsliteratur	Politik	1878	Leipzig	Mittler	0.245480023704501	-0.077217857574243	0.463661900258387
608	liliencron_adjutantenritte_1883	0.43952	-0.21344	0.1546	0.7675	0.72494	0.84312	33048	26971	26971	17683	101	Belletristik	Lyrik	1883	Leipzig	Vieweg	0.296169544889788	-0.201461380855653	-0.681960938167947
609	lilienthal_vogelflug_1889	0.38362	-0.2806	0.29371	0.69871	0.55251	0.65558	51444	44605	44605	30137	639	Fachtext	Technik	1889	Berlin	Realschulbuchhandlung	-0.244583171571571	-0.700217807847855	0.892350956067826
610	liscow_samlung_1739	0.30415	0.03712	0.17495	0.81975	0.62516	0.67311	245425	205708	205708	149763	577	Belletristik	Prosa	1739	Frankfurt;Leipzig	Reimer	-1.01334199763927	1.65929517583235	-0.451659399474122
611	liszt_reichsstrafrecht_1881	0.27002	-0.22121	0.11636	0.86638	0.64918	0.74844	119865	92091	92091	53940	5356	Fachtext	Recht	1881	Berlin;Leipzig	Francke	-1.3435010354358	-0.259164439785514	-1.11472412439163
612	liszt_voelkerrecht_1898	0.41811	-0.28816	0.1841	0.77536	0.54154	0.709	80083	64928	64928	37969	2422	Fachtext	Recht	1898	Berlin	Gebauer	0.0890583524132636	-0.756361324644476	-0.348108584778864
613	littrow_weltsystem01_1834	0.51411	-0.50109	0.22689	0.75222	0.63896	0.6546	132447	111880	111880	80318	2048	Fachtext	Physik	1834	Stuttgart	Nicolai	1.0177213359605	-2.33766278383818	0.136147083069233
614	littrow_weltsystem02_1835	0.48932	-0.46456	0.24715	0.76723	0.66874	0.68418	144349	121634	121634	88049	2704	Fachtext	Physik	1835	Stuttgart	Bötcher	0.777913467604915	-2.06637671656562	0.365430089159498
615	littrow_weltsystem03_1836	0.4917	-0.49053	0.26444	0.7489	0.6431	0.65983	180851	152823	152823	108218	3034	Fachtext	Physik	1836	Stuttgart	Nicolai	0.800936570738691	-2.25924009370957	0.561101519332285
616	loeber_heuschrecken_1693	0.2421	-0.01369	0.09706	0.75662	0.74569	0.71328	12339	10170	10170	7162	66	Gebrauchsliteratur	Zoologie	1693	Jena	Fürst	-1.61358718648412	1.2819602434995	-1.33314278271058
617	loescher_historie_1705	0.34184	-0.11951	0.07998	0.71679	0.67532	0.68309	118327	98286	98286	61552	712	Fachtext	Historiographie	1705	Leipzig	Schultze	-0.648745040869524	0.496099536169026	-1.5264376368084
618	lohenstein_feldherr03_1690	0.16185	0.01106	0.00663	0.85371	0.68776	0.73723	95986	70862	70862	33568	1814	Gebrauchsliteratur	Handbuch	1690	Leipzig	Jansson	-2.38989139929314	1.46576342348844	-2.35654170870973
619	lucius_canaan_1731	0.44256	-0.01203	0.16048	0.87805	0.68371	0.69989	68680	57020	57020	38918	1021	Gebrauchsliteratur	Erbauungsliteratur	1731	Bern	Hoffmann	0.32557720603545	1.2942880527432	-0.615416808068699
620	lucius_himmelsblumen_1736	0.4152	0.00945	0.15554	0.86459	0.67422	0.6958	575598	486976	486976	345119	3384	Gebrauchsliteratur	Erbauungsliteratur	1736	Basel	Ettinger	0.0609082557244884	1.45380693380027	-0.67132293097521
621	lucius_warnung_1747	0.43646	0.03466	0.17523	0.90731	0.68844	0.71601	120718	101696	101696	72654	1008	Gebrauchsliteratur	Anstandsliteratur	1747	Schaffhausen	Selbstverlag;Tschiffeli	0.26656841228922	1.64102625370011	-0.448490631374158
622	ludovici_grundriss_1756	0.40044	-0.23361	0.19309	0.79446	0.59738	0.58996	665443	537630	537630	370770	10346	Fachtext	Ökonomie	1756	Leipzig	Spoor	-0.0818736779958989	-0.351251689557749	-0.246368494712157
623	ludwig_erbfoerster_1853	0.3246	-0.04616	0.18863	0.80562	0.69871	0.7787	33719	25792	25792	19153	2	Belletristik	Drama	1853	Leipzig	Janke	-0.815517434998214	1.04082532413624	-0.296842443733015
624	ludwig_himmel_1856	0.34267	-0.07739	0.21408	0.79757	0.69741	0.78923	84097	71302	71302	54391	1	Belletristik	Roman	1856	Frankfurt (Main)	Schrag	-0.640715975490938	0.808899129750198	-0.00882405750412858
625	ludwig_physiologie01_1852	0.26876	-0.1862	0.03604	0.76446	0.62937	0.69898	216496	188117	188117	119106	1480	Fachtext	Medizin	1852	Heidelberg	Fontane	-1.35568973709486	0.000833512998836716	-2.02370788792421
626	ludwig_physiologie02_1856	0.2836	-0.20116	0.03231	0.76421	0.60111	0.69284	228860	193865	193865	123277	1897	Fachtext	Medizin	1856	Heidelberg;Leipzig	Cotta	-1.21213391755485	-0.110265298016698	-2.0659204058273
627	ludwig_zigeuner_1700	0.30551	0.05301	0.10949	0.79342	0.73357	0.69963	431	375	375	248	1	Gebrauchsliteratur	Verordnung	1700	Stuttgart	Ketzel	-1.00018593870568	1.7773005305808	-1.19247211313003
628	luz_blitz_1784	0.36429	-0.19923	0.20116	0.83225	0.69742	0.73187	42107	36600	36600	27300	48	Fachtext	Technik	1784	Frankfurt;Leipzig	Schmeitzner	-0.431573332737904	-0.0959323631731165	-0.155040071259618
629	mach_mechanik_1883	0.37929	-0.27561	0.27969	0.68936	0.54222	0.64772	126333	106397	106397	69207	1459	Fachtext	Physik	1883	Leipzig	Schröder	-0.286469741558649	-0.663160116205641	0.733686210491048
630	maennling_helicon_1704	0.32094	-0.03916	0.12652	0.75782	0.70876	0.73289	44974	36065	36065	22619	398	Fachtext	Grammatik	1704	Alten Stettin	Schlesinger	-0.850922711245953	1.09281006191089	-0.99974311047864
631	mangoldt_unternehmergewinn_1855	0.28141	-0.12583	0.12794	0.76924	0.60901	0.69629	51457	45189	45189	31282	235	Fachtext	Ökonomie	1855	Leipzig	Vieweg	-1.23331904186702	0.449164744349629	-0.98367292940025
632	marperger_banqven_1717	0.24882	-0.03631	0.13936	0.71068	0.69719	0.68146	160794	135325	135325	88598	852	Fachtext	Ökonomie	1717	Halle (Saale);Leipzig	Lentner	-1.54858077763581	1.11397527657628	-0.854432459037425
633	marperger_correspondent_1717	0.30739	-0.01394	0.21567	0.77441	0.69662	0.73421	271064	218820	218820	133523	2481	Fachtext	Ökonomie	1717	Hamburg	Rösslin	-0.981999621944547	1.28010364572184	0.00917001849209664
634	marperger_handelsdiener_1715	0.25937	-0.02766	0.19066	0.7473	0.70729	0.7229	150177	123704	123704	86611	913	Fachtext	Ökonomie	1715	Leipzig;Nürnberg	Engelmann	-1.44652458517307	1.17821355968352	-0.273868875008275
635	marperger_hutmacher_1719	0.27567	-0.0727	0.17878	0.74411	0.72944	0.71903	35280	29991	29991	20783	108	Fachtext	Ökonomie	1719	Altenburg	Simion	-1.28884534942494	0.843728904059213	-0.408315178678183
636	marperger_militare_1724	0.34801	-0.08304	0.21718	0.76449	0.62955	0.66569	21629	18508	18508	12667	55	Fachtext	Militär	1724	Dresden	Haude und Spener	-0.589059097031123	0.766940019974946	0.0262587321740464
637	marpurg_versuch_1776	0.38851	-0.21339	0.1854	0.78743	0.5576	0.5721	104680	81046	81046	57465	3905	Fachtext	Musikwissenschaft	1776	Breslau	Voß	-0.197279400847133	-0.20109006130012	-0.333396447171887
638	martens_voelkerrecht_1796	0.41528	-0.21673	0.20719	0.85706	0.67881	0.73528	124940	104963	104963	63913	2470	Fachtext	Recht	1796	Göttingen	Hoffmann und Campe	0.0616821415441108	-0.225894207609738	-0.0867983868211039
639	martzi_klugen_1692	0.14469	0.15261	0.04596	0.83499	0.75263	0.77356	44144	37353	37353	29483	6	N.A.	N.A.	1692	Frankfurt (Main)	Barthol	-2.5558899076022	2.51696908520294	-1.91144296095405
640	marx_bonaparte_1869	0.40774	-0.13584	0.0938	0.78693	0.63405	0.74718	39140	33717	33717	21512	207	Fachtext	Historiographie	1869	Hamburg	s. e.	-0.0112565969553282	0.374826569331881	-1.37003629701731
641	marx_kapital01_1867	0.33588	-0.17509	0.10458	0.78804	0.60845	0.72883	312599	259416	259416	150750	5785	Fachtext	Ökonomie	1867	Hamburg	Hartz	-0.706399534431414	0.083340718238315	-1.24803872516869
642	marx_kapital02_1885	0.38713	-0.29916	0.21699	0.71723	0.49171	0.67048	211003	175746	175746	110156	3110	Fachtext	Ökonomie	1885	Hamburg	Göschen	-0.210628931235625	-0.838051626861781	0.0241084966776419
643	marx_kapital0301_1894	0.41665	-0.28797	0.24155	0.71889	0.51943	0.66812	194927	162709	162709	103441	2915	Fachtext	Ökonomie	1894	Hamburg	Breitkopf & Härtel	0.0749349362051498	-0.75495031033345	0.302054727160214
644	marx_kapital0302_1894	0.42384	-0.30046	0.24359	0.71558	0.52431	0.67053	171636	144514	144514	92282	2358	Fachtext	Ökonomie	1894	Hamburg	Lanckisch	0.144487924243739	-0.847705935305644	0.325141466174239
645	may_kurdistan_1892	0.29741	-0.02318	0.20818	0.68122	0.68631	0.77308	192412	149770	149770	117211	8	Belletristik	Roman	1892	Freiburg (Breisgau)	Fleischer;Gleditsch	-1.07854187794248	1.2114837918593	-0.075594528181945
646	mayer_analysis01_1818	0.31442	-0.46356	0.2464	0.74734	0.63113	0.65257	59776	44388	44388	30565	1300	Fachtext	Mathematik	1818	Göttingen	Hoff	-0.913994405545203	-2.05895032545496	0.356942317463165
647	mayer_analysis02_1818	0.26226	-0.49488	0.19072	0.72688	0.59743	0.62977	83797	59947	59947	42712	1369	Fachtext	Mathematik	1818	Göttingen	Velhagen und Klasing	-1.4185679599392	-2.29154489504096	-0.273189853272568
648	mayer_duengerkapital_1869	0.2477	-0.12949	0.11886	0.78164	0.62637	0.69342	21369	18826	18826	12406	93	Fachtext	Ökonomie	1869	Heidelberg	Nonne	-1.55941517911053	0.421984152884598	-1.08643155207052
649	mayer_kapitalismus_1881	0.41579	-0.25081	0.30778	0.69606	0.55028	0.67139	13003	11305	11305	7356	90	Fachtext	Gesellschaft	1881	Heidelberg	Hertz	0.0666156636442055	-0.478985616661171	1.05158155309103
650	mayer_verwaltungsrecht01_1895	0.37955	-0.22895	0.25106	0.71044	0.54423	0.65772	211402	176920	176920	111890	4001	Fachtext	Recht	1895	Leipzig	Voß	-0.283954612644875	-0.316644706982054	0.409679672269712
651	mayer_verwaltungsrecht02_1896	0.36841	-0.23509	0.2524	0.69578	0.52454	0.65445	217625	180116	180116	114643	5180	Fachtext	Recht	1896	Leipzig	Gleditsch	-0.391718213027336	-0.362242748401531	0.424844491033826
652	mehring_kunst_1896	0.45272	-0.15998	0.3516	0.74288	0.60891	0.70493	2751	2372	2372	1621	3	Journalismus	Gesellschaft	1896	Stuttgart	Göschen	0.423860705127532	0.19555348792045	1.54749376073542
653	meinhold_bernsteinhexe_1843	0.34156	-0.08588	0.25491	0.81402	0.67752	0.77119	77661	66977	66977	49352	197	Belletristik	Prosa	1843	Berlin	Literarisches Institut	-0.651453641238203	0.74584906922066	0.453250233644219
654	meissner_krimi_1796	0.42088	-0.15322	0.31457	0.83341	0.71445	0.78924	85279	71618	71618	53745	29	Belletristik	Prosa	1796	Wien	Rüdiger	0.115854148917699	0.245755891828539	1.12842417951516
655	mendel_pflanzenhybriden_1866	0.22572	-0.22196	0.05289	0.78039	0.65505	0.66715	14957	12567	12567	8201	320	Fachtext	Biologie	1866	Brünn	Knapp	-1.77204030805187	-0.264734233118512	-1.83301595047993
656	mendelssohn_jerusalem_1783	0.48452	-0.17083	0.30539	0.86062	0.71291	0.76916	42332	36112	36112	26129	40	Fachtext	Philosophie	1783	Berlin	Felix du Serre	0.731480318427554	0.114977144369744	1.02453385395205
657	menger_historismus_1884	0.47766	-0.20666	0.31399	0.71725	0.59948	0.65023	20689	17801	17801	11277	97	Fachtext	Ökonomie	1884	Wien	Cotta	0.665119609394907	-0.151110449125351	1.12186030273666
658	menger_volkswirtschaftslehre_1871	0.43029	-0.28877	0.30263	0.69795	0.51246	0.65095	104976	90006	90006	57540	1018	Fachtext	Ökonomie	1871	Wien	Palm	0.206882468450819	-0.760891423221981	0.993298854109542
659	menzel_literatur01_1828	0.5386	-0.38044	0.30372	0.82595	0.72204	0.70592	66301	58049	58049	41332	48	Fachtext	Philologie	1828	Stuttgart	Mäcken	1.2546271324925	-1.44166869633656	1.00563441564155
660	menzel_literatur02_1828	0.55895	-0.40225	0.2993	0.82107	0.70177	0.70703	73243	64089	64089	44475	73	Fachtext	Philologie	1828	Stuttgart	Fischer	1.45148433785902	-1.60363828646014	0.955613147777825
661	menzel_maurer_1847	0.19167	-0.19609	0.11229	0.77868	0.67882	0.7155	160076	135638	135638	93531	2153	Gebrauchsliteratur	Technik	1847	Halle	Cotta	-2.10142546002878	-0.0726134950856312	-1.16078443213039
662	meyer_gedichte_1882	0.44343	-0.15079	0.10484	0.78204	0.75222	0.83819	43048	35058	35058	22059	190	Belletristik	Lyrik	1882	Leipzig	Schöndorff	0.333993214323847	0.263802022227453	-1.24509629764729
663	meyer_jenatsch_1876	0.43394	-0.14507	0.26728	0.8007	0.68763	0.77565	80454	68997	68997	46894	4	Belletristik	Roman	1876	Leipzig	Orell	0.242191008971105	0.306280979380451	0.593241881489065
664	meyer_wiedergebohrne_1759	0.42206	-0.05148	0.16085	0.87852	0.64117	0.68244	86214	75110	75110	55821	70	Gebrauchsliteratur	Erbauungsliteratur	1759	Zürich	Waisenhaus	0.127268964757134	1.00131692342751	-0.611229507365175
